"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene262",36.5709257110537,1.97875888245828,0.775676762816852,2.55100961806883,0.0107411361562494,0.998863044358977
"gene263",18.5196165053978,-0.671441574154744,1.1323117896369,-0.59298294012293,0.55319256942733,0.998863044358977
"gene264",39.8634549756923,0.573612874658126,0.812788927575963,0.705734115213468,0.480353501198767,0.998863044358977
"gene265",25.7244253329563,2.0715515132551,0.88893949190593,2.3303627886006,0.0197869847651403,0.998863044358977
"gene266",7.62133022946776,-1.52802519025613,1.47431020885388,-1.03643397507504,0.29999972693327,0.998863044358977
"gene267",14.7157805705339,0.597753439428439,1.12992674478517,0.529019639713091,0.59679182583272,0.998863044358977
"gene268",56.7433695233905,-0.176658080854616,0.629622815349029,-0.280577635606623,0.779034371443223,0.998863044358977
"gene269",18.3770381107178,-2.25916759063501,1.02127812571477,-2.2120982852285,0.026959874589505,0.998863044358977
"gene270",62.9497629139275,0.798502563455228,0.641619473163635,1.24451111110772,0.213311512586126,0.998863044358977
"gene271",16.5648740450257,-0.768648604902052,1.04719086805062,-0.734010034228925,0.462942622567737,0.998863044358977
"gene272",12.1306583742118,-0.186638627367856,1.34034591671446,-0.139246611669737,0.889255276467824,0.998863044358977
"gene273",73.3369436649282,0.811031547649075,0.614896587660797,1.31897226936064,0.187178383404668,0.998863044358977
"gene274",24.7987363235517,0.0740509486224736,0.864036256687666,0.0857035200193476,0.931702103856083,0.998863044358977
"gene275",9.78855218020353,4.27565670942364,1.6746992739351,2.55308924770534,0.010677213325626,0.998863044358977
"gene276",10.886373144736,-0.954548034053003,1.44202223354743,-0.661950982340113,0.508002636628183,0.998863044358977
"gene277",34.0325016892502,1.1549127332529,0.766327270371284,1.50707508124217,0.131791413221631,0.998863044358977
"gene278",11.9254737575801,-0.0169158367767356,1.29603612018663,-0.0130519794265454,0.989586322797366,0.998863044358977
"gene279",10.3964300660767,-0.055368016717442,1.30451464607307,-0.0424433845063481,0.966145243656259,0.998863044358977
"gene280",106.562656240094,-0.429125009375189,0.600876976033369,-0.714164507031067,0.475125461358261,0.998863044358977
"gene281",79.3082931695835,0.098513098480925,0.627124162318399,0.157087072066773,0.875176226083995,0.998863044358977
"gene282",2.53831244420605,-1.26837595427612,2.92973969668528,-0.432931279086388,0.665064695360581,0.998863044358977
"gene283",2.19075415891079,2.95196184454812,2.99490603673122,0.985660921692898,0.324299531886015,0.998863044358977
"gene284",6.41951689253698,0.201071247924892,1.56967402303635,0.128097455251214,0.898071849874064,0.998863044358977
"gene285",1.42709427904886,0.0325860710505809,3.65505867328261,0.00891533459880559,0.992886686400823,0.998863044358977
"gene286",65.7658857099832,-0.103081265013644,0.696751111513871,-0.14794560541091,0.882385696287826,0.998863044358977
"gene287",30.1695407235218,0.113236767373648,0.963391147658289,0.117539763209255,0.906432335924608,0.998863044358977
"gene288",4.21423830272666,1.6499222104477,2.12473634193692,0.776530328908303,0.437435920428195,0.998863044358977
"gene289",37.6335401028942,0.339376014026923,0.845788676908377,0.401253910453672,0.68823319303635,0.998863044358977
"gene290",4.92241271133035,2.03557614988827,1.99279045162366,1.02147024451555,0.307031699671997,0.998863044358977
"gene291",18.4812546874098,-1.37122475698492,1.02337422401332,-1.33990550554171,0.180276067977706,0.998863044358977
"gene292",111.001256514828,-0.287133525329987,0.558707134507967,-0.513924930604036,0.607304476479796,0.998863044358977
"gene293",71.3582494687467,-0.584808113537659,0.600567451455848,-0.973759254052169,0.330176088675057,0.998863044358977
"gene294",11.0036706184388,-2.68949708148092,1.36426950089746,-1.97138254553934,0.0486801359981812,0.998863044358977
"gene295",7.5460083997023,2.06490874752718,1.51695065304639,1.36122341447321,0.173443096892658,0.998863044358977
"gene296",14.3958387378495,-0.95973804333469,1.21261961702807,-0.79145845066143,0.428676512910564,0.998863044358977
"gene297",18.8705681361066,0.980799868913825,0.998885671620763,0.981894021287148,0.326152061495099,0.998863044358977
"gene298",3.68724683672757,2.7025969278868,2.18352651618576,1.23772113956636,0.215819477962526,0.998863044358977
"gene299",10.4179256661519,-0.734837404612033,1.29723740689725,-0.566463317126836,0.571078862842186,0.998863044358977
"gene300",4.31308398709025,-0.979059499299823,1.98134039227758,-0.49413997873146,0.621207325233378,0.998863044358977
"gene301",3.10137560142232,-3.55580757405155,2.6562008391187,-1.33868174487563,0.18067430163009,0.998863044358977
"gene302",497.438969160212,-0.678181728752538,0.446474735753655,-1.51896999862211,0.128770047839243,0.998863044358977
"gene303",62.3764746515737,-0.731986808484265,0.642149183374019,-1.13990148619082,0.254327345818024,0.998863044358977
"gene304",7.15908935089556,-1.43563200525445,1.74043944153759,-0.824867542639769,0.409446795231961,0.998863044358977
"gene305",9.50230964874521,0.978232207507944,1.37771735232747,0.710038387667363,0.477680331522229,0.998863044358977
"gene306",5.57580630048447,-0.32514636101727,1.98169082904482,-0.164075221145365,0.869671928102192,0.998863044358977
"gene307",8.98828382497475,0.609702555874146,1.53602330590808,0.396935745394629,0.691414843928313,0.998863044358977
"gene308",6.42600293780543,-0.0700787738261535,1.95430107395947,-0.0358587398635421,0.971394995511507,0.998863044358977
"gene309",9.97584485064334,0.227643161847269,1.28954406092964,0.176529960273834,0.859877613363411,0.998863044358977
"gene310",92.095705200726,-0.279696362844511,0.596526340915192,-0.46887512530528,0.639158897336241,0.998863044358977
"gene311",16.6470324073717,-1.25308681901498,1.07808252249071,-1.16232922144026,0.245101761260019,0.998863044358977
"gene312",20.7173003453078,0.459460872404714,0.963145853901542,0.477041842150402,0.633332326704168,0.998863044358977
"gene313",42.0658282115841,-0.297513350409389,0.714927610088796,-0.416144720403842,0.677304107565854,0.998863044358977
"gene314",3.50297954784502,-0.456519995540051,2.14003866114507,-0.213323246831336,0.831074842492196,0.998863044358977
"gene315",1.21995889825794,1.93592743955082,3.99937783917729,0.484057150236414,0.628345310419845,0.998863044358977
"gene316",6.08961999729601,-0.819945831632001,1.60219149443817,-0.5117651881678,0.608815356761153,0.998863044358977
"gene317",30.3426678039509,-1.27936364118795,0.892834334994339,-1.43292388189356,0.151879591479645,0.998863044358977
"gene318",13.2914459805723,0.176127157475116,1.18271578715976,0.148917566998981,0.88161867931789,0.998863044358977
"gene319",4.59491761692202,-0.145775925448524,1.85458692962919,-0.0786029078063605,0.937348474602447,0.998863044358977
"gene320",1.43322243606274,1.02915217069345,3.66722420483824,0.280635192507639,0.77899022056985,0.998863044358977
"gene321",3.98403010401103,-2.85220178123173,2.25110830326225,-1.26702112781442,0.205147735408332,0.998863044358977
"gene322",7.64966236212336,-0.0949883934218646,1.49359258376478,-0.063597258351695,0.949290914843191,0.998863044358977
"gene323",30.7562650000174,0.675814383554089,0.889037070803906,0.760164458545006,0.447156286776843,0.998863044358977
"gene324",3.43127249666329,-0.420981795164942,2.05785829924345,-0.204572780992604,0.837905923247824,0.998863044358977
"gene325",9.11251097967686,1.02482143851385,1.37950344784103,0.742891538341373,0.457547349050394,0.998863044358977
"gene326",18.1748225855819,-0.447417124258687,1.36659464933654,-0.327395635915815,0.743368666790257,0.998863044358977
"gene327",5.8515523088444,1.90188221184871,1.71015399813077,1.11211166592453,0.266090141450909,0.998863044358977
"gene328",10.6916277619337,0.387321656588219,1.29976070148121,0.297994589424672,0.765707293150426,0.998863044358977
"gene329",51.548611453592,0.630692808901457,0.660672972885477,0.954621779285019,0.339768999214193,0.998863044358977
"gene330",4.89943304182447,-1.98273932778425,1.99564909673828,-0.993531042619104,0.320451230248896,0.998863044358977
"gene331",0.256306398197606,-1.49325829676463,4.98986994306568,-0.299257959386252,0.764743229072555,0.998863044358977
"gene332",3.64250682731081,0.180619596695372,2.08164005268961,0.0867679291921769,0.930855980248399,0.998863044358977
"gene333",6.06187726166688,-1.04421216424869,1.8745073627863,-0.557059515998142,0.57748676642874,0.998863044358977
"gene334",138.925534304303,-0.177744204140328,0.500075831013871,-0.355434502363299,0.722264104931045,0.998863044358977
"gene335",95.2317810007397,0.193131608830452,0.615095269477245,0.313986496749666,0.75353129456318,0.998863044358977
"gene336",19.4320272927178,0.303614916909792,0.978354439784003,0.310332231922842,0.756308322704533,0.998863044358977
"gene337",4.18692077364971,-1.28183170645811,1.91698237817048,-0.668671616940716,0.503704976920973,0.998863044358977
"gene338",10.8296488656054,0.131580831157327,1.26825956202375,0.10374913392915,0.917368433775784,0.998863044358977
"gene339",7.57293490592523,-0.456005423890735,1.46613244348868,-0.311026078111787,0.755780796697413,0.998863044358977
"gene340",58.2174903579066,0.226617208745886,0.649257815007063,0.349040401991034,0.727058978267501,0.998863044358977
"gene341",50.5655755369665,0.113894680987466,0.752542707681478,0.151346468213567,0.879702415090553,0.998863044358977
"gene342",24.7794967630135,0.627472203328667,0.930919945680273,0.674034546407898,0.500289350606799,0.998863044358977
"gene343",12.3701463945169,1.06211180033746,1.237421958172,0.858326291466885,0.390712315612325,0.998863044358977
"gene344",8.52133989409868,-1.10111873577794,1.45460881301205,-0.756986157328347,0.449058155735615,0.998863044358977
"gene345",107.653813938915,-0.521297929736086,0.574437231846726,-0.907493283574595,0.364145999631388,0.998863044358977
"gene346",8.5051856324728,-1.76481541074177,1.69928709197527,-1.03856224123395,0.299008374190897,0.998863044358977
"gene347",90.6531059744327,-0.0743897563864639,0.555014090865755,-0.134032194156413,0.893377116857363,0.998863044358977
"gene348",0,NA,NA,NA,NA,NA
"gene349",0.234784968001202,-1.42938345426967,4.99428301971693,-0.28620393530495,0.774721929824602,0.998863044358977
"gene350",41.0212929688344,-0.968845741658149,0.752572540357053,-1.28737854453005,0.197962378880216,0.998863044358977
"gene351",7.00694691651313,1.95435435621356,1.64272998998653,1.18969907904925,0.234164687494445,0.998863044358977
"gene352",17.2251973151792,-0.357867026802258,1.02994575812684,-0.347462013390987,0.728244251776857,0.998863044358977
"gene353",3.23842263705741,0.188551520318227,2.19382159778958,0.0859466059173659,0.931508862386454,0.998863044358977
"gene354",39.9815992817791,-0.232324930227025,0.745409967632275,-0.311674032163782,0.755288264915879,0.998863044358977
"gene355",6.84672651359189,1.35145427115094,1.59633190130545,0.846599801736561,0.397218224480795,0.998863044358977
"gene356",3.25815376981102,-2.5171426726222,2.45222396350925,-1.02647340132018,0.304668494963942,0.998863044358977
"gene357",3.42938905080165,-3.69506106303264,2.52666361140388,-1.46242699121296,0.143624237480821,0.998863044358977
"gene358",14.1712955821396,-0.322160818944246,1.1882011808825,-0.271133225692446,0.78628856793113,0.998863044358977
"gene359",3.48657167108386,0.350014130858099,2.30236153207366,0.152023965820369,0.879168033353751,0.998863044358977
"gene360",1.48230030505058,2.28773286569548,3.37752948485184,0.677339124930194,0.498190812446866,0.998863044358977
"gene361",83.4491724840387,0.228243829363597,0.601095901534119,0.379712835807186,0.704158590988014,0.998863044358977
"gene362",0,NA,NA,NA,NA,NA
"gene363",7.28270500220782,0.606130006646842,1.4978159419963,0.404675894849262,0.685715763142447,0.998863044358977
"gene364",12.5084801745089,-0.428743375007505,1.26217414957584,-0.339686385711183,0.734092715384491,0.998863044358977
"gene365",24.5663126208411,-0.417204045171059,0.867923366056916,-0.480692260961321,0.630735232265242,0.998863044358977
"gene366",76.5186945891587,-0.171543707850295,0.638939861481161,-0.268481774564245,0.788328501856611,0.998863044358977
"gene367",4.90652318954019,0.253611379519903,1.82039846844306,0.13931641006972,0.889200122975701,0.998863044358977
"gene368",57.2132804974562,0.867204297097568,0.753281395876136,1.15123551682692,0.249635357298322,0.998863044358977
"gene369",4.85136977641527,-3.14355106554007,2.08581135041201,-1.5071118799498,0.131781982185247,0.998863044358977
"gene370",7.74136528589443,-1.56678673584707,1.47848369057331,-1.05972541045719,0.289269539072913,0.998863044358977
"gene371",11.5253685860089,2.06935940628249,1.24729643127484,1.65907586552416,0.0971005058409832,0.998863044358977
"gene372",20.6155419060832,0.56059359846477,0.961254926984908,0.583189310897099,0.559765866096827,0.998863044358977
"gene373",43.4473052853563,0.395532316461453,0.752054969159784,0.525935380632286,0.598933105358546,0.998863044358977
"gene374",12.4964553692531,0.300784014098533,1.22139110692648,0.246263471538965,0.805478284803442,0.998863044358977
"gene375",14.005014340502,-1.23085779134476,1.21610088610391,-1.01213460610832,0.311473697993325,0.998863044358977
"gene376",16.1225017069259,1.09324423965265,1.04372951285768,1.04744019037978,0.29489660356048,0.998863044358977
"gene377",39.1703160484809,-0.628357589227469,0.721347845321814,-0.87108819039605,0.383706001806227,0.998863044358977
"gene378",2.40204110243511,-1.1817032679891,2.52318004472727,-0.468338860898383,0.639542282340338,0.998863044358977
"gene379",4.69002954416179,1.42329357325965,2.03719919827392,0.698652136946438,0.484769452494053,0.998863044358977
"gene380",19.1767881109756,-0.227878085797443,1.02487376075162,-0.222347468072871,0.824043402605312,0.998863044358977
"gene381",11.0480664923875,1.25867036065824,1.30474729128559,0.964685168587741,0.334702526109421,0.998863044358977
"gene382",1.67413556107782,1.34983839301623,3.45128925443016,0.391111348109562,0.695714932838821,0.998863044358977
"gene383",7.5400665395261,1.75194926336315,1.56154893559893,1.12193042652947,0.261892022581457,0.998863044358977
"gene384",126.326396992359,-0.0476449444712606,0.628699407299989,-0.0757833456148408,0.939591466291702,0.998863044358977
"gene385",31.0746933524295,0.426640276440765,0.789533388699322,0.540370150961713,0.588941788517648,0.998863044358977
"gene386",75.1969037245721,-0.350488294321582,0.747233093022934,-0.469048142532981,0.639035224790689,0.998863044358977
"gene387",25.9461377575235,0.966911994595771,0.867514633027906,1.114577158452,0.265031663041765,0.998863044358977
"gene388",1.17392484000601,-3.70940169831838,4.39202401247508,-0.844576825577961,0.398347152552738,0.998863044358977
"gene389",36.2762085591761,0.390651884114827,0.883417384597348,0.442205339091082,0.658340622889694,0.998863044358977
"gene390",11.7046754836945,-0.372223649482529,1.4227566676134,-0.261621440936146,0.793613312138007,0.998863044358977
"gene391",1.23848913059522,-3.7826020735493,3.87133527981913,-0.977079431292767,0.328529829832741,0.998863044358977
"gene392",4.3763016159675,1.82271013475035,1.92995438139474,0.944431719382463,0.344949078817296,0.998863044358977
"gene393",4.12018151460757,2.18082325128107,2.30755171904443,0.945080984873509,0.344617532316663,0.998863044358977
"gene394",561.599034730275,0.226495797082952,0.40944079670945,0.553183265818232,0.580137924553524,0.998863044358977
"gene395",10.4725275897064,-1.7162166437014,1.2826482003718,-1.33802600214456,0.180887960707812,0.998863044358977
"gene396",15.7989986611689,-0.937433866837767,1.11115439734997,-0.843657613265526,0.398860759777071,0.998863044358977
"gene397",125.3994592392,0.915754756879984,0.537722307228069,1.7030254177117,0.0885633118246557,0.998863044358977
"gene398",17.6722764293407,0.34004642008218,1.11233382285629,0.305705367484913,0.759828986186174,0.998863044358977
"gene399",1.90993513265766,0.041316033574673,2.9660342605312,0.0139297222977032,0.988886049063472,0.998863044358977
"gene400",3.03442421542126,-0.529964741370412,2.72880963385093,-0.194210960997862,0.84601070063779,0.998863044358977
"gene401",27.9600663116782,-0.787679240749809,0.838110759181092,-0.939827143514349,0.347306233333854,0.998863044358977
"gene402",14.7192984769409,-5.88887957772611,1.82195422509173,-3.23217756880232,0.00122850690062558,0.461922374380168
"gene403",2.74009536184724,0.793793048716465,2.60321933199893,0.304927456153661,0.760421403978587,0.998863044358977
"gene404",81.8084211127093,-0.964881675317569,0.738706088554491,-1.30617804600157,0.191492016843476,0.998863044358977
"gene405",60.2873506471363,0.168545134522664,0.653280702109209,0.257998030522702,0.796408427201405,0.998863044358977
"gene406",12.4506002068962,1.79415273822856,1.46971245015281,1.22075086051153,0.222180364309957,0.998863044358977
"gene407",66.4079261541282,-0.336348975307613,0.627623770710868,-0.535908598437329,0.59202172159909,0.998863044358977
"gene408",39.1575672096034,-0.253999542171069,0.748068570395598,-0.339540454208292,0.734202627089573,0.998863044358977
"gene409",124.040804998829,-0.124895391970494,0.517237196046349,-0.24146637737032,0.809193672557277,0.998863044358977
"gene410",19.7139992829026,1.13477529022156,1.01803533610081,1.11467180949522,0.264991085624908,0.998863044358977
"gene411",4.38888998812858,-0.0312497673526898,2.10765218039606,-0.0148268142359322,0.988170347264321,0.998863044358977
"gene412",5.88156316134529,-0.275128099665885,1.73467651311049,-0.158604845103106,0.873980211280084,0.998863044358977
"gene413",0.951396186032571,0.0323048812915494,4.34576583473239,0.00743364518938437,0.994068863897809,0.998863044358977
"gene414",12.3382336669757,-0.983750696781669,1.1960922740324,-0.822470571994529,0.410809128572634,0.998863044358977
"gene415",8.40917067925189,1.21582551100612,1.50582624723184,0.807414210797007,0.419427882317291,0.998863044358977
"gene416",5.69201445136848,4.48707615489844,2.49085787958361,1.8014179739747,0.0716370252523282,0.998863044358977
"gene417",31.2431421615774,1.14595157413695,0.802159110336048,1.42858387989495,0.153123870104098,0.998863044358977
"gene418",2.19900467150079,1.73164688698171,3.11667593300284,0.555606974932846,0.578479562232415,0.998863044358977
"gene419",1.68340067724646,-0.410827277598499,3.12101758648134,-0.131632477618195,0.89527499561326,0.998863044358977
"gene420",2.67972316953348,3.28012344731124,2.76780188046655,1.18510051982418,0.235977705583579,0.998863044358977
"gene421",15.3296408521254,-0.413130305045398,1.0704485693602,-0.385941293090169,0.699540147863731,0.998863044358977
"gene422",57.086323207546,1.61633661570228,0.644451004578029,2.50808301053177,0.0121388146592196,0.998863044358977
"gene423",19.7912266648931,-0.766071366169259,0.986109753435047,-0.776862173303429,0.437240090556261,0.998863044358977
"gene424",27.776875219181,1.03812912263573,1.04265472625065,0.995659537619711,0.319415596137371,0.998863044358977
"gene425",25.1920629746288,1.06977938781546,0.876418653174922,1.22062599185911,0.222227660556354,0.998863044358977
"gene426",2.43166728392587,3.12261503022069,2.90024393656369,1.07667323801751,0.281626272335368,0.998863044358977
"gene427",7.66432047698376,-0.147992137868113,1.58542513687527,-0.0933453964025021,0.925629168379626,0.998863044358977
"gene428",8.42181166428978,-0.887219524089885,1.43257144521882,-0.619319564864262,0.535705858076646,0.998863044358977
"gene429",27.0833868038651,0.462176646763945,0.865504298616674,0.533996939706292,0.593343651370249,0.998863044358977
"gene430",22.17772873285,-0.285591272477085,0.941022080330513,-0.30349051148383,0.761516077449562,0.998863044358977
"gene431",4.91569515728999,-0.298481083766098,1.75078550949884,-0.170484095365593,0.864629441324608,0.998863044358977
"gene432",1.0015818070179,-0.0598054987517265,3.9032052627517,-0.0153221505726205,0.987775170955399,0.998863044358977
"gene433",40.2150707226678,0.833124251301765,0.73367806444686,1.13554471869059,0.256147156244979,0.998863044358977
"gene434",46.6651952656747,0.204638662330216,0.689337340755069,0.296862871386111,0.766571203342522,0.998863044358977
"gene435",6.39254985077201,1.45313951332288,1.63761153568032,0.887353002627207,0.37488887787162,0.998863044358977
"gene436",15.7260639268152,0.249878370098607,1.10773440623391,0.225576066512321,0.821531157238772,0.998863044358977
"gene437",18.5302799435209,-0.692264954494898,0.978253076135328,-0.707654257760936,0.479159989867855,0.998863044358977
"gene438",23.5248386653716,0.507184205620658,0.98000547387395,0.517532012975157,0.604784827597893,0.998863044358977
"gene439",13.4260727861961,-1.16553676283054,1.14070079634206,-1.0217725511967,0.306888563631547,0.998863044358977
"gene440",3.43025789308465,-0.0214848293422146,2.07778452707511,-0.0103402586082681,0.991749814321628,0.998863044358977
"gene441",28.5748811830289,-0.228028674601823,0.822511137132288,-0.277234756233031,0.781599853528403,0.998863044358977
"gene442",13.2527409797506,-0.249478421658977,1.23231857274851,-0.202446369937079,0.839567780828519,0.998863044358977
"gene443",0.960661302201213,-3.41889257835712,4.31924391692231,-0.791548855336065,0.428623778636416,0.998863044358977
"gene444",12.6724537163669,-1.16098590866186,1.1650205161567,-0.996536878588076,0.318989357857083,0.998863044358977
"gene445",25.7292225827777,-0.32746638511382,0.9198514421874,-0.355999208236395,0.721841158127082,0.998863044358977
"gene446",58.9887808468186,-0.0275290387676899,0.654852826945398,-0.0420385125251743,0.966467996684706,0.998863044358977
"gene447",103.167036436902,-0.162656850820727,0.525786454820226,-0.309359150144601,0.757048340742656,0.998863044358977
"gene448",78.8442685752293,-0.544084294748337,0.718719358758597,-0.757019117570595,0.449038409078726,0.998863044358977
"gene449",17.0482369773634,0.193673409489221,1.08486849649162,0.178522475411117,0.858312671873085,0.998863044358977
"gene450",196.465309275192,-0.162323458325178,0.508727632588946,-0.319077337118693,0.749667868513792,0.998863044358977
"gene451",5.35226304293239,0.561977085656069,1.74118406811448,0.322755701678704,0.74688026387183,0.998863044358977
"gene452",34.3671664234709,-0.465634276165725,0.825734945332855,-0.563902834435604,0.572820260946565,0.998863044358977
"gene453",2.69203209643804,-0.231763486495803,2.55781754972911,-0.0906098585961882,0.927802598132842,0.998863044358977
"gene454",225.585029513654,-1.58086087681153,0.508639795708111,-3.10801649841556,0.00188347553264085,0.461922374380168
"gene455",2.22536020987591,4.62306345182872,3.1546580832994,1.46547211449094,0.142792154970397,0.998863044358977
"gene456",37.12356538896,-0.563952622037711,0.764845283897388,-0.737342092460848,0.460914340828507,0.998863044358977
"gene457",6.82326902465705,1.88289074519373,1.57063638845211,1.19880754007575,0.230602790018401,0.998863044358977
"gene458",1.64349477600842,-4.19473564645778,3.84662089078161,-1.09049884705572,0.275493460911257,0.998863044358977
"gene459",33.3611746657278,1.28949229022344,0.796751723282482,1.61843677590172,0.105568501853701,0.998863044358977
"gene460",10.4597408433728,1.04371621122641,1.29088664858907,0.808526614143227,0.418787491484499,0.998863044358977
"gene461",7.49839712360082,-2.72645426755794,1.62549425885306,-1.67730784203551,0.0934822998772683,0.998863044358977
"gene462",53.0220735244779,1.48978678363763,0.719634296830096,2.07019980870834,0.0384336371835754,0.998863044358977
"gene463",0.722739375045248,3.00279763459716,4.85768093368908,0.618154562966888,0.536473458127181,0.998863044358977
"gene464",19.8331128841695,1.17378159759661,0.977826738582841,1.20039834388019,0.229984671764003,0.998863044358977
"gene465",2.17739009288555,1.84725819482109,2.80086332533545,0.65953171585045,0.509554386642489,0.998863044358977
"gene466",14.1346908305306,0.426631506656224,1.15177044198553,0.370413661528558,0.711074296179109,0.998863044358977
"gene467",14.2958853014884,-0.109394018665149,1.18691604856341,-0.0921666016712427,0.926565673073063,0.998863044358977
"gene468",18.9616152971879,-0.965125036879254,1.10653937376747,-0.872201260758812,0.383098591852792,0.998863044358977
"gene469",38.252320336605,-0.627856876429238,0.828809307922974,-0.757540812376577,0.448725924561249,0.998863044358977
"gene470",4.54572076939409,-2.3553095929102,2.15750002865333,-1.09168461720964,0.274971748846332,0.998863044358977
"gene471",20.1101198067651,0.0360262117934029,1.02361276677588,0.0351951567650688,0.971924124181903,0.998863044358977
"gene472",31.8308525834444,0.674726575727272,0.844823094846725,0.798660192699499,0.424487474814051,0.998863044358977
"gene473",24.7828099899773,0.438817192833139,1.00132858404395,0.438234960856645,0.661215967670773,0.998863044358977
"gene474",26.1046472586343,-0.221172748552601,0.892474874675159,-0.247819579944033,0.804274004792235,0.998863044358977
"gene475",6.43107595569863,-1.18457964324315,1.91364284183848,-0.619018145572606,0.535904405087056,0.998863044358977
"gene476",46.7713246990699,0.720851496298193,0.713663936203857,1.01007135113562,0.312461106788533,0.998863044358977
"gene477",13.9128926584871,0.423745718635896,1.32357763808536,0.320151766275586,0.748853285244849,0.998863044358977
"gene478",20.2956673916963,-0.894704349651472,0.943018873051116,-0.94876611191956,0.342739580944156,0.998863044358977
"gene479",179.192237812456,-0.559022601160815,0.54038723568835,-1.03448520661064,0.300909389087933,0.998863044358977
"gene480",3.6136563396842,0.253099769908136,2.28873759352617,0.110584879028528,0.911945538721621,0.998863044358977
"gene481",25.5830073031506,0.473105801429034,0.981241350310557,0.482150289813305,0.629699187057977,0.998863044358977
"gene482",2.18554745705671,1.06022844387083,2.82394584128532,0.375442201606906,0.707331624091191,0.998863044358977
"gene483",58.5906469168914,0.489350743183278,0.714166634357239,0.685205272329337,0.493214397338386,0.998863044358977
"gene484",6.26620774143637,-2.912082972602,1.75809140207164,-1.65638883687763,0.0976431002894662,0.998863044358977
"gene485",6.20915140417246,1.30909750822468,1.83009819149872,0.715315448267081,0.474414144945899,0.998863044358977
"gene486",33.0178168322849,0.218866771620564,0.804101708378572,0.272187920184745,0.78547752961852,0.998863044358977
"gene487",15.8563787029892,-0.0402162192458305,1.23602879453681,-0.0325366362204379,0.974044100007433,0.998863044358977
"gene488",18.6277005231744,-0.477542637191976,0.999831476737313,-0.477623127799808,0.632918466695549,0.998863044358977
"gene489",42.6790575115083,0.563143071457186,0.701707998314775,0.802531926114042,0.422245328203147,0.998863044358977
"gene490",8.82613476425766,-2.33296953662839,1.42916353785033,-1.63240208334557,0.102594810551741,0.998863044358977
"gene491",9.92292164693417,-1.09766139013744,1.37430800126459,-0.798701156602018,0.424463715978373,0.998863044358977
"gene492",39.513540197963,-0.0104868654623903,0.816510233019173,-0.0128435199441573,0.989752635458353,0.998863044358977
"gene493",6.34747778322192,2.09737753092146,1.67247230776435,1.2540581516265,0.209820869638811,0.998863044358977
"gene494",6.11795212995161,0.851373313029959,1.64074113190381,0.518895574978413,0.603833563720736,0.998863044358977
"gene495",39.7684684753008,0.614719459435553,0.884508154672265,0.694984502051678,0.487065014015645,0.998863044358977
"gene496",2.93796562646952,1.03438277055992,2.33267031237959,0.443432903942919,0.657452640509727,0.998863044358977
"gene497",26.0164207530939,-1.27979083589752,0.857084161708323,-1.49319155932909,0.135387050930982,0.998863044358977
"gene498",20.5115521617709,0.473185272468794,1.08954181642219,0.434297486646842,0.664072428738031,0.998863044358977
"gene499",5.49296539269326,-0.594426924085636,1.84269858600313,-0.322585000390632,0.747009554880409,0.998863044358977
"gene500",13.0556205788712,-0.189134177712612,1.15307563274451,-0.164025821326604,0.869710816623144,0.998863044358977
"gene501",26.0137984717255,0.399555451790151,0.955388897339811,0.418212366610785,0.675791854865223,0.998863044358977
"gene502",29.3794210321654,-0.290680710828522,0.804892168210411,-0.36114242666172,0.717992978518228,0.998863044358977
"gene503",3.88867926705678,-1.59814476696371,2.18424494052744,-0.731669208572277,0.464370494673574,0.998863044358977
"gene504",84.5670833257493,-0.0494083447938454,0.62071104769529,-0.0795995898208988,0.936555721458534,0.998863044358977
"gene505",101.673433454949,0.30621180725705,0.528213410598291,0.579712292632278,0.562108652291468,0.998863044358977
"gene506",6.9294705492064,-3.07251265749896,1.68251827660949,-1.82613924627939,0.0678292898534738,0.998863044358977
"gene507",0.745275408820292,0.952339980397703,4.45930930736326,0.213562216647585,0.830888466332149,0.998863044358977
"gene508",192.684351024523,-0.184738900020532,0.520947645312159,-0.354620856208754,0.722873649377231,0.998863044358977
"gene509",0,NA,NA,NA,NA,NA
"gene510",41.5155923362434,-0.611070026266855,0.718631868737247,-0.850324140704481,0.395144898638637,0.998863044358977
"gene511",8.70687540169515,-0.968873431718499,1.4091077785066,-0.68757936511097,0.491717706305341,0.998863044358977
"gene512",0.993331294427896,1.54742437770943,3.96291434531538,0.390476362311152,0.696184330991737,0.998863044358977
"gene513",39.8494830834619,-0.405757429011192,0.76788684603263,-0.528407839133566,0.597216297774283,0.998863044358977
"gene514",0.747397764396413,-3.05341659393377,4.79732928609581,-0.636482595177185,0.524461921643176,0.998863044358977
"gene515",294.157442085094,-0.0890139860289053,0.480785507192629,-0.185142822937134,0.853117014322286,0.998863044358977
"gene516",19.9348713233941,1.05435090785027,0.984418703767389,1.07103908511211,0.284151855849971,0.998863044358977
"gene517",36.334191027992,-0.165673377390177,0.811239699272269,-0.204222472764579,0.838179650687599,0.998863044358977
"gene518",2.47697826119044,-4.78264632571274,2.95662356557216,-1.61760407425665,0.10574795049659,0.998863044358977
"gene519",76.9117612233654,1.24097236966474,0.620784198607835,1.99903987963569,0.0456040391381339,0.998863044358977
"gene520",176.276896062118,-0.154806914497914,0.493220758987749,-0.313869421910847,0.753620215412749,0.998863044358977
